subject,group,contrast,condition,mask,peak,mean
sub-026,control,53,brw,lLO,11.5368528366089,3.64404720284722
sub-026,control,54,bpw,lLO,10.7601823806763,3.40344538110675
sub-026,control,55,bnw,lLO,10.6779584884644,3.3643375777837
sub-026,control,56,bfs,lLO,12.3753890991211,3.67401424372061
sub-026,control,49,frw,rLO,8.78890800476074,3.19683953768015
sub-026,control,50,fpw,rLO,9.94101238250732,3.97036739492416
sub-026,control,51,fnw,rLO,9.48564910888672,3.91286913990974
sub-026,control,52,ffs,rLO,14.3393459320068,6.32624298238754
sub-026,control,53,brw,rLO,10.0627937316895,4.39500943917036
sub-026,control,54,bpw,rLO,10.7601823806763,4.28165317571163
sub-026,control,55,bnw,rLO,10.6779584884644,4.016830419451
sub-026,control,56,bfs,rLO,11.8770685195923,4.18078770423681
sub-027,control,49,frw,lLO,7.23356628417969,1.20914557922632
sub-027,control,50,fpw,lLO,9.2927885055542,1.39458405952435
sub-027,control,51,fnw,lLO,11.1705589294434,2.8784903755784
sub-027,control,52,ffs,lLO,13.7357187271118,4.3554550210014
sub-027,control,53,brw,lLO,12.7593030929565,5.58541280477308
sub-027,control,54,bpw,lLO,11.6596899032593,3.93918333098292
sub-027,control,55,bnw,lLO,9.22995853424072,3.01301462344825
sub-027,control,56,bfs,lLO,11.4403867721558,4.82869401820004
sub-027,control,49,frw,rLO,11.4071893692017,4.9235000613456
sub-027,control,50,fpw,rLO,12.2802953720093,5.04376098761956
sub-027,control,51,fnw,rLO,16.0695056915283,7.10168872370074
sub-027,control,52,ffs,rLO,16.5530567169189,7.45674571746753
sub-027,control,53,brw,rLO,13.1478910446167,5.88074015018841
sub-027,control,54,bpw,rLO,13.1820392608643,6.34586076023859
sub-027,control,55,bnw,rLO,10.6515426635742,4.85277224663231
sub-027,control,56,bfs,rLO,11.6389970779419,5.22741580542384
sub-028,control,49,frw,lLO,7.35950708389282,2.83515577662636
sub-028,control,50,fpw,lLO,9.39154052734375,3.01585892540915
sub-028,control,51,fnw,lLO,11.7015914916992,4.56702425216769
sub-028,control,52,ffs,lLO,21.8406066894531,10.9939689722147
sub-028,control,53,brw,lLO,12.5788764953613,4.96854397956584
sub-028,control,54,bpw,lLO,14.9542226791382,6.60830972592036
sub-028,control,55,bnw,lLO,14.7821044921875,5.69054703562109
sub-028,control,56,bfs,lLO,13.9753427505493,5.69832176319114
sub-028,control,49,frw,rLO,4.94106101989746,0.558875113257903
sub-028,control,50,fpw,rLO,5.95425891876221,0.593671397490611
sub-028,control,51,fnw,rLO,8.36692905426025,1.1750201658673
sub-028,control,52,ffs,rLO,18.9645557403564,5.6578093214078
sub-028,control,53,brw,rLO,11.7709693908691,2.43901240829009
sub-028,control,54,bpw,rLO,12.3749799728394,3.10077174810844
sub-028,control,55,bnw,rLO,12.1002759933472,2.64527612320475
sub-028,control,56,bfs,rLO,12.5927572250366,3.41965062882718
